176	Compound::DB00339	0
177	Compound::DB00340	0
178	Compound::DB00341	0
179	Compound::DB00343	0
180	Compound::DB00344	0
181	Compound::DB00345	0
182	Compound::DB00346	0
183	Compound::DB00347	0
184	Compound::DB00349	0
185	Compound::DB00350	0
186	Compound::DB00351	0
187	Compound::DB00352	0
188	Compound::DB00353	0
189	Compound::DB00354	0
190	Compound::DB00355	0
191	Compound::DB00356	0
192	Compound::DB00357	0
193	Compound::DB00358	0
194	Compound::DB00359	0
195	Compound::DB00360	0
196	Compound::DB00361	0
197	Compound::DB00362	0
198	Compound::DB00363	0
199	Compound::DB00364	0
200	Compound::DB00366	0
201	Compound::DB00367	0
202	Compound::DB00368	0
203	Compound::DB00369	0
204	Compound::DB00370	0
205	Compound::DB00371	0
206	Compound::DB00373	0
207	Compound::DB00374	0
208	Compound::DB00376	0
209	Compound::DB00377	0
210	Compound::DB00378	0
211	Compound::DB00379	0
212	Compound::DB00380	0
213	Compound::DB00381	0
214	Compound::DB00384	0
215	Compound::DB00385	0
216	Compound::DB00387	0
217	Compound::DB00388	0
218	Compound::DB00389	0
219	Compound::DB00390	0
220	Compound::DB00391	0
221	Compound::DB00392	0
222	Compound::DB00393	0
223	Compound::DB00394	0
224	Compound::DB00395	0
225	Compound::DB00396	0
226	Compound::DB00397	0
227	Compound::DB00398	0
228	Compound::DB00399	0
229	Compound::DB00400	0
230	Compound::DB00401	0
231	Compound::DB00402	0
232	Compound::DB00404	0
233	Compound::DB00405	0
234	Compound::DB00408	0
235	Compound::DB00409	0
236	Compound::DB00410	0
237	Compound::DB00411	0
238	Compound::DB00412	0
239	Compound::DB00413	0
240	Compound::DB00415	0
241	Compound::DB00417	0
242	Compound::DB00418	0
243	Compound::DB00419	0
244	Compound::DB00420	0
245	Compound::DB00421	0
246	Compound::DB00422	0
247	Compound::DB00423	0
248	Compound::DB00424	0
249	Compound::DB00425	0
250	Compound::DB00426	0
251	Compound::DB00427	0
252	Compound::DB00428	0
253	Compound::DB00429	0
254	Compound::DB00430	0
255	Compound::DB00432	0
256	Compound::DB00433	0
257	Compound::DB00434	0
258	Compound::DB00435	0
259	Compound::DB00436	0
260	Compound::DB00437	0
261	Compound::DB00438	0
262	Compound::DB00440	0
263	Compound::DB00441	0
264	Compound::DB00442	0
265	Compound::DB00443	0
266	Compound::DB00444	0
267	Compound::DB00445	0
268	Compound::DB00446	0
269	Compound::DB00448	0
270	Compound::DB00449	0
271	Compound::DB00450	0
272	Compound::DB00451	0
273	Compound::DB00452	0
274	Compound::DB00453	0
275	Compound::DB00454	0
276	Compound::DB00455	0
277	Compound::DB00456	0
278	Compound::DB00457	0
279	Compound::DB00458	0
280	Compound::DB00459	0
281	Compound::DB00460	0
282	Compound::DB00461	0
283	Compound::DB00462	0
284	Compound::DB00465	0
285	Compound::DB00467	0
286	Compound::DB00468	0
287	Compound::DB00469	0
288	Compound::DB00470	0
289	Compound::DB00471	0
290	Compound::DB00472	0
291	Compound::DB00474	0
292	Compound::DB00475	0
293	Compound::DB00476	0
294	Compound::DB00477	0
295	Compound::DB00479	0
296	Compound::DB00480	0
297	Compound::DB00481	0
298	Compound::DB00482	0
299	Compound::DB00483	0
300	Compound::DB00484	0
301	Compound::DB00485	0
302	Compound::DB00486	0
303	Compound::DB00487	0
304	Compound::DB00488	0
305	Compound::DB00489	0
306	Compound::DB00490	0
307	Compound::DB00491	0
308	Compound::DB00492	0
309	Compound::DB00493	0
310	Compound::DB00494	0
311	Compound::DB00495	0
312	Compound::DB00496	0
313	Compound::DB00497	0
314	Compound::DB00498	0
315	Compound::DB00499	0
316	Compound::DB00500	0
317	Compound::DB00501	0
318	Compound::DB00502	0
319	Compound::DB00503	0
320	Compound::DB00504	0
321	Compound::DB00508	0
322	Compound::DB00511	0
323	Compound::DB00512	0
324	Compound::DB00513	0
325	Compound::DB00514	0
326	Compound::DB00515	0
327	Compound::DB00517	0
328	Compound::DB00518	0
329	Compound::DB00519	0
330	Compound::DB00520	0
331	Compound::DB00521	0
332	Compound::DB00523	0
333	Compound::DB00524	0
334	Compound::DB00525	0
335	Compound::DB00526	0
336	Compound::DB00527	0
337	Compound::DB00528	0
338	Compound::DB00529	0
339	Compound::DB00530	0
340	Compound::DB00531	0
341	Compound::DB00535	0
342	Compound::DB00537	0
343	Compound::DB00539	0
344	Compound::DB00540	0
345	Compound::DB00541	0
346	Compound::DB00542	0
347	Compound::DB00543	0
348	Compound::DB00544	0
349	Compound::DB00545	0
350	Compound::DB00546	0
351	Compound::DB00547	0
352	Compound::DB00548	0
353	Compound::DB00549	0
354	Compound::DB00550	0
355	Compound::DB00551	0
356	Compound::DB00552	0
357	Compound::DB00553	0
358	Compound::DB00554	0
359	Compound::DB00555	0
360	Compound::DB00556	0
361	Compound::DB00557	0
362	Compound::DB00559	0
363	Compound::DB00560	0
364	Compound::DB00561	0
365	Compound::DB00562	0
366	Compound::DB00563	0
367	Compound::DB00564	0
368	Compound::DB00565	0
369	Compound::DB00567	0
370	Compound::DB00568	0
371	Compound::DB00569	0
372	Compound::DB00570	0
373	Compound::DB00571	0
374	Compound::DB00572	0
375	Compound::DB00573	0
376	Compound::DB00575	0
377	Compound::DB00576	0
378	Compound::DB00577	0
379	Compound::DB00578	0
380	Compound::DB00581	0
381	Compound::DB00582	0
382	Compound::DB00583	0
383	Compound::DB00584	0
384	Compound::DB00585	0
385	Compound::DB00586	0
386	Compound::DB00588	0
387	Compound::DB00589	0
388	Compound::DB00590	0
389	Compound::DB00591	0
390	Compound::DB00592	0
391	Compound::DB00593	0
392	Compound::DB00594	0
393	Compound::DB00595	0
394	Compound::DB00596	0
395	Compound::DB00598	0
396	Compound::DB00599	0
397	Compound::DB00601	0
398	Compound::DB00602	0
399	Compound::DB00603	0
400	Compound::DB00604	0
401	Compound::DB00605	0
402	Compound::DB00606	0
403	Compound::DB00607	0
404	Compound::DB00608	0
405	Compound::DB00609	0
406	Compound::DB00610	0
407	Compound::DB00611	0
408	Compound::DB00612	0
409	Compound::DB00613	0
410	Compound::DB00614	0
411	Compound::DB00615	0
412	Compound::DB00617	0
413	Compound::DB00618	0
414	Compound::DB00619	0
415	Compound::DB00620	0
416	Compound::DB00621	0
417	Compound::DB00622	0
418	Compound::DB00623	0
419	Compound::DB00624	0
420	Compound::DB00625	0
421	Compound::DB00626	0
422	Compound::DB00627	0
423	Compound::DB00628	0
424	Compound::DB00629	0
425	Compound::DB00630	0
426	Compound::DB00631	0
427	Compound::DB00633	0
428	Compound::DB00634	0
429	Compound::DB00635	0
430	Compound::DB00636	0
431	Compound::DB00637	0
432	Compound::DB00639	0
433	Compound::DB00640	0
434	Compound::DB00641	0
435	Compound::DB00642	0
436	Compound::DB00643	0
437	Compound::DB00645	0
438	Compound::DB00646	0
439	Compound::DB00647	0
440	Compound::DB00648	0
441	Compound::DB00649	0
442	Compound::DB00650	0
443	Compound::DB00651	0
444	Compound::DB00652	0
445	Compound::DB00653	0
446	Compound::DB00654	0
447	Compound::DB00655	0
448	Compound::DB00656	0
449	Compound::DB00657	0
450	Compound::DB00658	0
451	Compound::DB00660	0
452	Compound::DB00661	0
453	Compound::DB00662	0
454	Compound::DB00663	0
455	Compound::DB00664	0
456	Compound::DB00665	0
457	Compound::DB00666	0
458	Compound::DB00668	0
459	Compound::DB00669	0
460	Compound::DB00670	0
461	Compound::DB00671	0
462	Compound::DB00672	0
463	Compound::DB00673	0
464	Compound::DB00674	0
465	Compound::DB00675	0
466	Compound::DB00677	0
467	Compound::DB00678	0
468	Compound::DB00679	0
469	Compound::DB00680	0
470	Compound::DB00681	0
471	Compound::DB00682	0
472	Compound::DB00683	0
473	Compound::DB00684	0
474	Compound::DB00685	0
475	Compound::DB00686	0
476	Compound::DB00687	0
477	Compound::DB00688	0
478	Compound::DB00689	0
479	Compound::DB00690	0
480	Compound::DB00691	0
481	Compound::DB00692	0
482	Compound::DB00694	0
483	Compound::DB00695	0
484	Compound::DB00696	0
485	Compound::DB00697	0
486	Compound::DB00698	0
487	Compound::DB00699	0
488	Compound::DB00700	0
489	Compound::DB00701	0
490	Compound::DB00703	0
491	Compound::DB00704	0
492	Compound::DB00705	0
493	Compound::DB00706	0
494	Compound::DB00708	0
495	Compound::DB00709	0
496	Compound::DB00710	0
497	Compound::DB00711	0
498	Compound::DB00712	0
499	Compound::DB00713	0
500	Compound::DB00714	0
501	Compound::DB00715	0
502	Compound::DB00717	0
503	Compound::DB00718	0
504	Compound::DB00719	0
505	Compound::DB00720	0
506	Compound::DB00721	0
507	Compound::DB00722	0
508	Compound::DB00723	0
509	Compound::DB00724	0
510	Compound::DB00726	0
511	Compound::DB00727	0
512	Compound::DB00728	0
513	Compound::DB00730	0
514	Compound::DB00731	0
515	Compound::DB00732	0
516	Compound::DB00734	0
517	Compound::DB00735	0
518	Compound::DB00736	0
519	Compound::DB00737	0
520	Compound::DB00738	0
521	Compound::DB00740	0
522	Compound::DB00741	0
523	Compound::DB00742	0
524	Compound::DB00743	0
525	Compound::DB00744	0
526	Compound::DB00745	0
527	Compound::DB00746	0
528	Compound::DB00747	0
529	Compound::DB00748	0
530	Compound::DB00749	0
531	Compound::DB00750	0
532	Compound::DB00751	0
533	Compound::DB00752	0
534	Compound::DB00753	0
535	Compound::DB00754	0
536	Compound::DB00755	0
537	Compound::DB00757	0
538	Compound::DB00758	0
539	Compound::DB00759	0
540	Compound::DB00760	0
541	Compound::DB00761	0
542	Compound::DB00762	0
543	Compound::DB00763	0
544	Compound::DB00764	0
545	Compound::DB00765	0
546	Compound::DB00766	0
547	Compound::DB00768	0
548	Compound::DB00769	0
549	Compound::DB00770	0
550	Compound::DB00771	0
551	Compound::DB00772	0
552	Compound::DB00773	0
553	Compound::DB00774	0
554	Compound::DB00775	0
555	Compound::DB00776	0
556	Compound::DB00778	0
557	Compound::DB00779	0
558	Compound::DB00780	0
559	Compound::DB00781	0
560	Compound::DB00782	0
561	Compound::DB00783	0
562	Compound::DB00784	0
563	Compound::DB00787	0
564	Compound::DB00788	0
565	Compound::DB00790	0
566	Compound::DB00791	0
567	Compound::DB00792	0
568	Compound::DB00793	0
569	Compound::DB00794	0
570	Compound::DB00795	0
571	Compound::DB00796	0
572	Compound::DB00797	0
573	Compound::DB00798	0
574	Compound::DB00799	0
575	Compound::DB00800	0
576	Compound::DB00801	0
577	Compound::DB00802	0
578	Compound::DB00803	0
579	Compound::DB00804	0
580	Compound::DB00805	0
581	Compound::DB00806	0
582	Compound::DB00807	0
583	Compound::DB00808	0
584	Compound::DB00809	0
585	Compound::DB00810	0
586	Compound::DB00811	0
587	Compound::DB00812	0
588	Compound::DB00813	0
589	Compound::DB00814	0
590	Compound::DB00816	0
591	Compound::DB00817	0
592	Compound::DB00818	0
593	Compound::DB00819	0
594	Compound::DB00820	0
595	Compound::DB00821	0
596	Compound::DB00822	0
597	Compound::DB00823	0
598	Compound::DB00826	0
599	Compound::DB00827	0
600	Compound::DB00828	0
601	Compound::DB00829	0
602	Compound::DB00830	0
603	Compound::DB00831	0
604	Compound::DB00832	0
605	Compound::DB00833	0
606	Compound::DB00834	0
607	Compound::DB00835	0
608	Compound::DB00836	0
609	Compound::DB00837	0
610	Compound::DB00838	0
611	Compound::DB00839	0
612	Compound::DB00841	0
613	Compound::DB00842	0
614	Compound::DB00843	0
615	Compound::DB00844	0
616	Compound::DB00845	0
617	Compound::DB00846	0
618	Compound::DB00847	0
619	Compound::DB00849	0
620	Compound::DB00850	0
621	Compound::DB00851	0
622	Compound::DB00852	0
623	Compound::DB00853	0
624	Compound::DB00854	0
625	Compound::DB00855	0
626	Compound::DB00856	0
627	Compound::DB00857	0
628	Compound::DB00859	0
629	Compound::DB00860	0
630	Compound::DB00861	0
631	Compound::DB00862	0
632	Compound::DB00863	0
633	Compound::DB00864	0
634	Compound::DB00865	0
635	Compound::DB00866	0
636	Compound::DB00867	0
637	Compound::DB00869	0
638	Compound::DB00870	0
639	Compound::DB00871	0
640	Compound::DB00872	0
641	Compound::DB00873	0
642	Compound::DB00875	0
643	Compound::DB00876	0
644	Compound::DB00877	0
645	Compound::DB00879	0
646	Compound::DB00880	0
647	Compound::DB00881	0
648	Compound::DB00882	0
649	Compound::DB00883	0
650	Compound::DB00884	0
651	Compound::DB00885	0
652	Compound::DB00887	0
653	Compound::DB00888	0
654	Compound::DB00889	0
655	Compound::DB00890	0
656	Compound::DB00891	0
657	Compound::DB00892	0
658	Compound::DB00894	0
659	Compound::DB00896	0
660	Compound::DB00897	0
661	Compound::DB00898	0
662	Compound::DB00899	0
663	Compound::DB00900	0
664	Compound::DB00903	0
665	Compound::DB00904	0
666	Compound::DB00905	0
667	Compound::DB00906	0
668	Compound::DB00907	0
669	Compound::DB00908	0
670	Compound::DB00909	0
671	Compound::DB00910	0
672	Compound::DB00911	0
673	Compound::DB00912	0
674	Compound::DB00914	0
675	Compound::DB00915	0
676	Compound::DB00916	0
677	Compound::DB00917	0
678	Compound::DB00918	0
679	Compound::DB00919	0
680	Compound::DB00920	0
681	Compound::DB00921	0
682	Compound::DB00922	0
683	Compound::DB00923	0
684	Compound::DB00924	0
685	Compound::DB00925	0
686	Compound::DB00927	0
687	Compound::DB00928	0
688	Compound::DB00929	0
689	Compound::DB00931	0
690	Compound::DB00932	0
691	Compound::DB00933	0
692	Compound::DB00934	0
693	Compound::DB00935	0
694	Compound::DB00936	0
695	Compound::DB00937	0
696	Compound::DB00938	0
697	Compound::DB00939	0
698	Compound::DB00940	0
699	Compound::DB00943	0
700	Compound::DB00944	0
701	Compound::DB00945	0
702	Compound::DB00946	0
703	Compound::DB00947	0
704	Compound::DB00948	0
705	Compound::DB00949	0
706	Compound::DB00950	0
707	Compound::DB00951	0
708	Compound::DB00952	0
709	Compound::DB00953	0
710	Compound::DB00954	0
711	Compound::DB00955	0
712	Compound::DB00956	0
713	Compound::DB00957	0
714	Compound::DB00958	0
715	Compound::DB00959	0
716	Compound::DB00960	0
717	Compound::DB00961	0
718	Compound::DB00962	0
719	Compound::DB00963	0
720	Compound::DB00964	0
721	Compound::DB00966	0
722	Compound::DB00967	0
723	Compound::DB00968	0
724	Compound::DB00969	0
725	Compound::DB00970	0
726	Compound::DB00972	0
727	Compound::DB00973	0
728	Compound::DB00974	0
729	Compound::DB00975	0
730	Compound::DB00976	0
731	Compound::DB00977	0
732	Compound::DB00978	0
733	Compound::DB00979	0
734	Compound::DB00980	0
735	Compound::DB00981	0
736	Compound::DB00982	0
737	Compound::DB00983	0
738	Compound::DB00985	0
739	Compound::DB00986	0
740	Compound::DB00987	0
741	Compound::DB00988	0
742	Compound::DB00989	0
743	Compound::DB00990	0
744	Compound::DB00991	0
745	Compound::DB00992	0
746	Compound::DB00993	0
747	Compound::DB00996	0
748	Compound::DB00997	0
749	Compound::DB00998	0
750	Compound::DB00999	0
751	Compound::DB01000	0
752	Compound::DB01001	0
753	Compound::DB01002	0
754	Compound::DB01004	0
755	Compound::DB01005	0
756	Compound::DB01006	0
757	Compound::DB01007	0
758	Compound::DB01008	0
759	Compound::DB01009	0
760	Compound::DB01010	0
761	Compound::DB01011	0
762	Compound::DB01012	0
763	Compound::DB01013	0
764	Compound::DB01014	0
765	Compound::DB01015	0
766	Compound::DB01016	0
767	Compound::DB01017	0
768	Compound::DB01018	0
769	Compound::DB01019	0
770	Compound::DB01020	0
771	Compound::DB01021	0
772	Compound::DB01022	0
773	Compound::DB01023	0
774	Compound::DB01024	0
775	Compound::DB01026	0
776	Compound::DB01028	0
777	Compound::DB01029	0
778	Compound::DB01030	0
779	Compound::DB01032	0
780	Compound::DB01033	0
781	Compound::DB01034	0
782	Compound::DB01035	0
783	Compound::DB01036	0
784	Compound::DB01037	0
785	Compound::DB01039	0
786	Compound::DB01041	0
787	Compound::DB01042	0
788	Compound::DB01043	0
789	Compound::DB01044	0
790	Compound::DB01045	0
791	Compound::DB01046	0
792	Compound::DB01047	0
793	Compound::DB01048	0
794	Compound::DB01050	0
795	Compound::DB01051	0
796	Compound::DB01053	0
797	Compound::DB01054	0
798	Compound::DB01057	0
799	Compound::DB01058	0
800	Compound::DB01059	0
801	Compound::DB01060	0
802	Compound::DB01061	0
803	Compound::DB01062	0
804	Compound::DB01063	0
805	Compound::DB01064	0
806	Compound::DB01065	0
807	Compound::DB01066	0
808	Compound::DB01067	0
809	Compound::DB01068	0
810	Compound::DB01069	0
811	Compound::DB01070	0
812	Compound::DB01071	0
813	Compound::DB01072	0
814	Compound::DB01073	0
815	Compound::DB01074	0
816	Compound::DB01075	0
817	Compound::DB01076	0
818	Compound::DB01077	0
819	Compound::DB01078	0
820	Compound::DB01080	0
821	Compound::DB01081	0
822	Compound::DB01082	0
823	Compound::DB01083	0
824	Compound::DB01084	0
825	Compound::DB01085	0
826	Compound::DB01086	0
827	Compound::DB01087	0
828	Compound::DB01088	0
829	Compound::DB01089	0
830	Compound::DB01090	0
831	Compound::DB01091	0
832	Compound::DB01092	0
833	Compound::DB01093	0
834	Compound::DB01094	0
835	Compound::DB01095	0
836	Compound::DB01096	0
837	Compound::DB01097	0
838	Compound::DB01098	0
839	Compound::DB01099	0
840	Compound::DB01100	0
841	Compound::DB01101	0
842	Compound::DB01102	0
843	Compound::DB01103	0
844	Compound::DB01104	0
845	Compound::DB01105	0
846	Compound::DB01106	0
847	Compound::DB01107	0
848	Compound::DB01108	0
849	Compound::DB01110	0
850	Compound::DB01111	0
851	Compound::DB01112	0
852	Compound::DB01113	0
853	Compound::DB01114	0
854	Compound::DB01115	0
855	Compound::DB01116	0
856	Compound::DB01117	0
857	Compound::DB01118	0
858	Compound::DB01119	0
859	Compound::DB01120	0
860	Compound::DB01121	0
861	Compound::DB01122	0
862	Compound::DB01124	0
863	Compound::DB01126	0
864	Compound::DB01127	0
865	Compound::DB01128	0
866	Compound::DB01129	0
867	Compound::DB01130	0
868	Compound::DB01131	0
869	Compound::DB01132	0
870	Compound::DB01133	0
871	Compound::DB01135	0
872	Compound::DB01136	0
873	Compound::DB01137	0
874	Compound::DB01138	0
875	Compound::DB01139	0
876	Compound::DB01140	0
877	Compound::DB01141	0
878	Compound::DB01142	0
879	Compound::DB01143	0
880	Compound::DB01144	0
881	Compound::DB01147	0
882	Compound::DB01149	0
883	Compound::DB01150	0
884	Compound::DB01151	0
885	Compound::DB01153	0
886	Compound::DB01154	0
887	Compound::DB01155	0
888	Compound::DB01156	0
889	Compound::DB01157	0
890	Compound::DB01158	0
891	Compound::DB01159	0
892	Compound::DB01160	0
893	Compound::DB01161	0
894	Compound::DB01162	0
895	Compound::DB01164	0
896	Compound::DB01165	0
897	Compound::DB01166	0
898	Compound::DB01167	0
899	Compound::DB01168	0
900	Compound::DB01169	0
901	Compound::DB01170	0
902	Compound::DB01171	0
903	Compound::DB01172	0
904	Compound::DB01173	0
905	Compound::DB01174	0
906	Compound::DB01175	0
907	Compound::DB01176	0
908	Compound::DB01177	0
909	Compound::DB01178	0
910	Compound::DB01179	0
911	Compound::DB01180	0
912	Compound::DB01181	0
913	Compound::DB01182	0
914	Compound::DB01183	0
915	Compound::DB01184	0
916	Compound::DB01185	0
917	Compound::DB01186	0
918	Compound::DB01188	0
919	Compound::DB01189	0
920	Compound::DB01190	0
921	Compound::DB01191	0
922	Compound::DB01192	0
923	Compound::DB01193	0
924	Compound::DB01194	0
925	Compound::DB01195	0
926	Compound::DB01196	0
927	Compound::DB01197	0
928	Compound::DB01198	0
929	Compound::DB01199	0
930	Compound::DB01200	0
931	Compound::DB01201	0
932	Compound::DB01202	0
933	Compound::DB01203	0
934	Compound::DB01204	0
935	Compound::DB01205	0
936	Compound::DB01206	0
937	Compound::DB01207	0
938	Compound::DB01208	0
939	Compound::DB01209	0
940	Compound::DB01210	0
941	Compound::DB01211	0
942	Compound::DB01212	0
943	Compound::DB01213	0
944	Compound::DB01214	0
945	Compound::DB01215	0
946	Compound::DB01216	0
947	Compound::DB01217	0
948	Compound::DB01218	0
949	Compound::DB01219	0
950	Compound::DB01220	0
951	Compound::DB01221	0
952	Compound::DB01222	0
953	Compound::DB01223	0
954	Compound::DB01224	0
955	Compound::DB01226	0
956	Compound::DB01227	0
957	Compound::DB01228	0
958	Compound::DB01229	0
959	Compound::DB01232	0
960	Compound::DB01233	0
961	Compound::DB01234	0
962	Compound::DB01235	0
963	Compound::DB01236	0
964	Compound::DB01238	0
965	Compound::DB01239	0
966	Compound::DB01240	0
967	Compound::DB01241	0
968	Compound::DB01242	0
969	Compound::DB01243	0
970	Compound::DB01244	0
971	Compound::DB01245	0
972	Compound::DB01246	0
973	Compound::DB01247	0
974	Compound::DB01248	0
975	Compound::DB01249	0
976	Compound::DB01250	0
977	Compound::DB01251	0
978	Compound::DB01252	0
979	Compound::DB01253	0
980	Compound::DB01254	0
981	Compound::DB01255	0
982	Compound::DB01256	0
983	Compound::DB01259	0
984	Compound::DB01260	0
985	Compound::DB01261	0
986	Compound::DB01262	0
987	Compound::DB01263	0
988	Compound::DB01264	0
989	Compound::DB01267	0
990	Compound::DB01268	0
991	Compound::DB01273	0
992	Compound::DB01274	0
993	Compound::DB01275	0
994	Compound::DB01280	0
995	Compound::DB01282	0
996	Compound::DB01283	0
997	Compound::DB01284	0
998	Compound::DB01288	0
999	Compound::DB01289	0
1000	Compound::DB01291	0
1001	Compound::DB01294	0
1002	Compound::DB01295	0
1003	Compound::DB01296	0
1004	Compound::DB01297	0
1005	Compound::DB01298	0
1006	Compound::DB01299	0
1007	Compound::DB01301	0
1008	Compound::DB01303	0
1009	Compound::DB01319	0
1010	Compound::DB01320	0
1011	Compound::DB01321	0
1012	Compound::DB01324	0
1013	Compound::DB01325	0
1014	Compound::DB01326	0
1015	Compound::DB01327	0
1016	Compound::DB01328	0
1017	Compound::DB01329	0
1018	Compound::DB01330	0
1019	Compound::DB01331	0
1020	Compound::DB01332	0
1021	Compound::DB01333	0
1022	Compound::DB01336	0
1023	Compound::DB01337	0
1024	Compound::DB01338	0
1025	Compound::DB01339	0
1026	Compound::DB01340	0
1027	Compound::DB01345	0
1028	Compound::DB01348	0
1029	Compound::DB01349	0
1030	Compound::DB01351	0
1031	Compound::DB01353	0
1032	Compound::DB01355	0
1033	Compound::DB01356	0
1034	Compound::DB01357	0
1035	Compound::DB01359	0
1036	Compound::DB01362	0
1037	Compound::DB01364	0
1038	Compound::DB01365	0
1039	Compound::DB01366	0
1040	Compound::DB01367	0
1041	Compound::DB01369	0
1042	Compound::DB01370	0
1043	Compound::DB01377	0
1044	Compound::DB01378	0
1045	Compound::DB01380	0
1046	Compound::DB01384	0
1047	Compound::DB01390	0
1048	Compound::DB01392	0
1049	Compound::DB01393	0
1050	Compound::DB01394	0
1051	Compound::DB01395	0
1052	Compound::DB01396	0
1053	Compound::DB01397	0
1054	Compound::DB01399	0
1055	Compound::DB01400	0
1056	Compound::DB01401	0
1057	Compound::DB01403	0
1058	Compound::DB01406	0
1059	Compound::DB01407	0
1060	Compound::DB01408	0
1061	Compound::DB01409	0
1062	Compound::DB01410	0
1063	Compound::DB01411	0
1064	Compound::DB01412	0
1065	Compound::DB01413	0
1066	Compound::DB01414	0
1067	Compound::DB01415	0
1068	Compound::DB01416	0
1069	Compound::DB01418	0
1070	Compound::DB01420	0
